,Title,Author,Average Rating,#Pages,Ratings Count,Publication Date,Language Code,Average Ranking,Log Reg Predicted Rating,Log Reg Ranking,Lin Reg Predicted Rating,Lin Reg Ranking,KNN Reg Predicted Rating,KNN Reg Ranking,KNN Class Predicted Rating,KNN Class Ranking
9437,Classroom Interactions as Cross-Cultural Encounters: Native Speakers in EFL Lessons,Jasmine C.M. Luk/Angel M.Y. Lin,0.0,241,0,8/5/2006,eng,9135.5,3,10665.0,0.29419688892584084,11117.0,2.8,7264.0,3,7496.0
10773,Living La Dolce Vita: Bring the Passion  Laughter  and Serenity of Italy Into Your Daily Life,Raeleen D'Agostino Mautner,3.76,272,110,4/1/2003,eng,9136.5,4,8710.0,2.8609369922058705,8551.0,2.6,10925.0,3,8360.0
7907,Love Beyond Reason,Rachel Ryan/Sandra Brown,3.64,272,1822,4/1/2005,eng,9140.25,3,10360.0,2.7790197548671465,9548.0,2.6,10116.0,3,6537.0
8208,The Rainbow,D.H. Lawrence/Daphne Merkin,3.69,544,15840,5/5/2009,eng,9141.5,3,10438.0,2.813151937091615,9177.0,2.6,10209.0,3,6742.0
10850,The Rose and the Beast: Fairy Tales Retold,Francesca Lia Block,3.77,240,6872,8/7/2001,en-US,9141.75,4,8767.0,2.8677634286507643,8435.0,2.6,10953.0,3,8412.0
10646,McSweeney's #14,Dave Eggers,3.73,306,334,9/27/2004,eng,9142.75,4,8600.0,2.8404576828711896,8822.0,2.6,10877.0,3,8272.0
8309,Ultimate X-Men  Vol. 14: Phoenix?,Robert Kirkman/Ben Oliver/Tom Raney,3.7000000000000006,144,1409,10/4/2006,eng,9144.0,3,10451.0,2.819978373536509,9096.0,2.6,10234.0,3,6795.0
7953,The Communist Manifesto and Other Writings,Karl Marx/Friedrich Engels/Martin Puchner,3.65,224,26,10/1/2005,eng,9144.25,3,10388.0,2.78584619131204,9478.0,2.6,10131.0,3,6580.0
8061,The Black Road (Diablo #2),Mel Odom,3.67,360,1224,4/2/2002,eng,9144.75,3,10406.0,2.7994990642018274,9373.0,2.6,10158.0,3,6642.0
7843,Micah (Anita Blake  Vampire Hunter  #13),Laurell K. Hamilton,3.6300000000000003,245,39849,3/1/2006,en-US,9146.0,3,10353.0,2.7721933184222527,9613.0,2.6,10105.0,3,6513.0
11015,Miss or Mrs?/ The Haunted Hotel/ The Guilty River,Wilkie Collins/Norman Page/Toru Sasaki,3.7900000000000005,360,175,5/13/1999,eng,9147.0,4,8882.0,2.8814163015405523,8196.0,2.6,10996.0,3,8514.0
7903,22 Indigo Place,Sandra Brown,3.6300000000000003,200,2537,2/25/1997,eng,9154.0,3,10357.0,2.7721933184222527,9614.0,2.6,10112.0,3,6533.0
9539,Mandala Sand Art Kit,Walter Foster Creative Team,1.0,8,1,1/1/2004,eng,9156.25,3,10687.0,0.9768405334152105,11065.0,2.8,7318.0,3,7555.0
7763,The Shape of Things to Come,H.G. Wells/John Clute,3.61,530,931,5/26/2006,eng,9159.25,3,10345.0,2.758540445532465,9736.0,2.6,10086.0,3,6470.0
8371,Asfixia,Chuck Palahniuk,3.7000000000000006,336,47,9/1/2006,eng,9159.5,3,10465.0,2.819978373536509,9097.0,2.6,10246.0,3,6830.0
10577,On the Edge of the New Century,Eric Hobsbawm/Allan Cameron/Antonio Polito,3.7099999999999995,192,82,5/1/2001,eng,9161.25,4,8546.0,2.826804809981402,9021.0,2.6,10855.0,3,8223.0
10996,Disordered Minds,Minette Walters,3.78,544,2968,12/7/2004,eng,9164.25,4,8871.0,2.874589865095658,8301.0,2.6,10987.0,3,8498.0
8080,Malcolm X: A Graphic Biography,Andrew Helfer/Randy DuBurke,3.66,112,601,11/14/2006,eng,9165.0,3,10410.0,2.792672627756934,9428.0,2.6,10167.0,3,6655.0
7962,Observations on the Feeling of the Beautiful and Sublime,Immanuel Kant/John T. Goldthwait,3.64,124,435,1/15/2004,eng,9166.25,3,10392.0,2.7790197548671465,9549.0,2.6,10136.0,3,6588.0
7932,Relentless Desire,Sandra Brown,3.6300000000000003,183,22,12/31/1983,eng,9169.75,3,10377.0,2.7721933184222527,9615.0,2.6,10125.0,3,6562.0
10650,McSweeney's #18,Dave Eggers,3.72,200,407,12/8/2005,eng,9170.75,4,8603.0,2.8336312464262963,8924.0,2.6,10880.0,3,8276.0
7905,Tidings of Great Joy,Sandra Brown,3.6199999999999997,231,1707,11/2/1999,eng,9171.25,3,10358.0,2.765366881977359,9678.0,2.6,10114.0,3,6535.0
8268,Bullshit and Philosophy,Gary L. Hardcastle/George A. Reisch,3.68,288,72,10/25/2006,en-US,9176.0,3,10444.0,2.806325500646721,9269.0,2.6,10222.0,3,6769.0
7914,The Thrill of Victory,Erin St. Claire/Sandra Brown,3.6199999999999997,240,1097,2/21/2003,eng,9176.5,3,10365.0,2.765366881977359,9679.0,2.6,10118.0,3,6544.0
10659,Rose (Shooting Stars  #3),V.C. Andrews,3.72,185,2352,9/1/2001,eng,9176.75,4,8612.0,2.8336312464262963,8925.0,2.6,10886.0,3,8284.0
8116,Breathing Lessons,Anne Tyler,3.66,350,20474,9/26/2006,eng,9178.0,3,10424.0,2.792672627756934,9429.0,2.6,10180.0,3,6679.0
8012,Crazy Lady!,Jane Leslie Conly,3.64,192,1510,1/19/1995,eng,9178.0,3,10399.0,2.7790197548671465,9550.0,2.6,10147.0,3,6616.0
10813,The Engagement,Georges Simenon/Anna Moschovakis/John N. Gray,3.75,135,494,3/6/2007,en-US,9178.25,4,8738.0,2.854110555760977,8646.0,2.6,10941.0,3,8388.0
10818,Rash,Pete Hautman,3.75,256,2994,6/1/2006,eng,9181.75,4,8742.0,2.854110555760977,8647.0,2.6,10945.0,3,8393.0
8293,Philosophy of Religion,John Harwood Hick,3.68,160,180,11/20/1989,en-US,9183.25,3,10449.0,2.806325500646721,9270.0,2.6,10229.0,3,6785.0
10731,Merrick (The Vampire Chronicles #7),Anne Rice,3.73,370,35529,10/2/2001,eng,9185.0,4,8673.0,2.8404576828711896,8823.0,2.6,10913.0,3,8331.0
11041,After the Quake,Haruki Murakami/Jay Rubin,3.78,182,564,8/13/2002,eng,9185.0,4,8905.0,2.874589865095658,8302.0,2.6,11003.0,3,8530.0
7931,Fanta C (Mason Sisters  #1),Sandra Brown,3.6199999999999997,256,2317,1/21/1997,eng,9185.25,3,10376.0,2.765366881977359,9680.0,2.6,10124.0,3,6561.0
10741,Merrick (Crónicas Vampíricas  #7),Anne Rice,3.73,414,99,11/1/2002,spa,9189.5,4,8681.0,2.8404576828711896,8824.0,2.6,10915.0,3,8338.0
8327,D.H. Lawrence and Italy: Twilight in Italy/Sea and Sardinia/Etruscan Places,D.H. Lawrence,3.68,512,199,7/1/1997,eng,9190.0,3,10452.0,2.806325500646721,9271.0,2.6,10237.0,3,6800.0
7944,Fanta C (Loveswept   #217),Sandra Brown,3.6199999999999997,192,12,10/1/1987,eng,9190.75,3,10382.0,2.765366881977359,9681.0,2.6,10128.0,3,6572.0
8518,Now and on Earth,Jim Thompson/Stephen King,3.7000000000000006,320,339,2/1/1994,eng,9195.75,3,10477.0,2.819978373536509,9098.0,2.6,10290.0,3,6918.0
8343,The Convenient Marriage,Georgette Heyer,3.68,272,9272,1/6/2005,eng,9195.75,3,10458.0,2.806325500646721,9272.0,2.6,10241.0,3,6812.0
10702,Double-Cross (Athena Force #4),Meredith Fletcher,3.72,304,38,9/24/2004,eng,9197.25,4,8647.0,2.8336312464262963,8926.0,2.6,10904.0,3,8312.0
10925,Curse Of The Kings,Victoria Holt,3.76,304,15,6/12/1985,eng,9198.75,4,8815.0,2.8609369922058705,8552.0,2.6,10970.0,3,8458.0
10863,Becoming a Contagious Christian Leader's Guide: Communicating Your Faith in a Style That Fits You,Mark Mittelberg/Lee Strobel,3.75,299,8,2/12/2007,eng,9200.75,4,8778.0,2.854110555760977,8648.0,2.6,10957.0,3,8420.0
8094,Straight Talking,Jane Green,3.64,304,234,9/5/2002,en-GB,9201.25,3,10417.0,2.7790197548671465,9551.0,2.6,10172.0,3,6665.0
10666,Raven (Orphans  #4),V.C. Andrews,3.7099999999999995,192,4678,1/27/1999,eng,9205.0,4,8618.0,2.826804809981402,9022.0,2.6,10890.0,3,8290.0
8561,Letter to a Man in the Fire: Does God Exist and Does He Care?,Reynolds Price,3.7000000000000006,112,113,10/17/2000,eng,9208.25,3,10485.0,2.819978373536509,9099.0,2.6,10303.0,3,6946.0
10729,Cántico de sangre (Crónicas Vampíricas  #10),Anne Rice/Camila Batlles,3.72,416,143,7/1/2006,spa,9210.0,4,8671.0,2.8336312464262963,8927.0,2.6,10912.0,3,8330.0
8505,LT's Theory of Pets,Stephen King,3.69,1,2824,8/1/2001,eng,9210.5,3,10472.0,2.813151937091615,9178.0,2.6,10284.0,3,6908.0
8139,The Road to Gandolfo,Robert Ludlum/Michael  Shepherd,3.64,320,5141,2/1/1992,eng,9215.75,3,10428.0,2.7790197548671465,9552.0,2.6,10188.0,3,6695.0
10687,American Splendor: Another Day,Harvey Pekar/Ty Templeton/Eddie Campbell/Hilary Barta,3.7099999999999995,136,349,4/7/2007,en-US,9216.0,4,8635.0,2.826804809981402,9023.0,2.6,10901.0,3,8305.0
8092,To Have and to Hold,Jane Green,3.6300000000000003,352,22864,3/1/2005,eng,9216.25,3,10415.0,2.7721933184222527,9616.0,2.6,10171.0,3,6663.0
10977,Shakespeare's Landlord (Lily Bard  #1),Charlaine Harris,3.76,216,22721,11/1/2005,eng,9218.25,4,8857.0,2.8609369922058705,8553.0,2.6,10979.0,3,8484.0
8095,Spellbound,Jane Green,3.6300000000000003,439,271,12/4/2003,en-US,9218.5,3,10418.0,2.7721933184222527,9617.0,2.6,10173.0,3,6666.0
10856,Weetzie Bat (Weetzie Bat  #1),Francesca Lia Block,3.74,128,13013,7/6/2004,eng,9219.0,4,8773.0,2.8472841193160834,8733.0,2.6,10955.0,3,8415.0
7946,Schöne Lügen,Rachel Ryan/Sandra Brown,3.6,255,13,9/1/2001,ger,9220.25,3,10383.0,2.751714009087572,9795.0,2.6,10129.0,3,6574.0
11047,Night Has a Thousand Eyes,Cornell Woolrich,3.77,344,704,4/1/2007,eng,9221.0,4,8911.0,2.8677634286507643,8436.0,2.6,11005.0,3,8532.0
8557,Final Payments,Mary Gordon,3.69,304,551,6/6/2006,eng,9226.0,3,10482.0,2.813151937091615,9179.0,2.6,10301.0,3,6942.0
8261,Philosophy for Dummies,Tom Morris,3.65,361,532,9/17/1999,eng,9227.0,3,10443.0,2.78584619131204,9479.0,2.6,10220.0,3,6766.0
9825,Challengers of the Unknown: Stolen Moments  Borrowed Time,Howard Chaykin/Michelle Madsen,2.82,144,44,3/29/2006,eng,9228.0,3,10742.0,2.219251966385863,10962.0,2.8,7486.0,3,7722.0
11064,Half Moon Investigations,Eoin Colfer,3.77,304,279,4/1/2007,en-US,9228.25,4,8924.0,2.8677634286507643,8437.0,2.6,11010.0,3,8542.0
11066,The Wish List,Eoin Colfer,3.77,252,13988,7/1/2004,eng,9230.0,4,8926.0,2.8677634286507643,8438.0,2.6,11012.0,3,8544.0
8091,Babyville,Jane Green,3.6199999999999997,464,30815,3/23/2004,en-US,9232.0,3,10414.0,2.765366881977359,9682.0,2.6,10170.0,3,6662.0
8047,Scoop (Occupational Hazards  #1),Rene Gutteridge,3.61,352,460,10/10/2006,eng,9232.75,3,10404.0,2.758540445532465,9737.0,2.6,10155.0,3,6635.0
11072,La última oportunidad,Eoin Colfer,3.77,258,2,4/4/2006,spa,9233.5,4,8931.0,2.8677634286507643,8439.0,2.6,11015.0,3,8549.0
8096,Babyville,Jane Green,3.6199999999999997,438,153,5/27/2003,en-US,9235.75,3,10419.0,2.765366881977359,9683.0,2.6,10174.0,3,6667.0
10847,Reading in the Dark,Seamus Deane,3.73,256,3237,2/24/1998,en-US,9238.0,4,8766.0,2.8404576828711896,8825.0,2.6,10952.0,3,8409.0
8051,Helena,Evelyn Waugh/George Weigel/Amy Welborn,3.6,264,772,3/1/2005,eng,9249.25,3,10405.0,2.751714009087572,9796.0,2.6,10157.0,3,6639.0
8558,Sliver of Truth (Ridley Jones #2),Lisa Unger,3.68,308,3015,1/2/2007,eng,9250.25,3,10483.0,2.806325500646721,9273.0,2.6,10302.0,3,6943.0
10772,Margherita Dolce Vita,Stefano Benni/Antony Shugaar,3.7099999999999995,208,1704,11/1/2006,en-US,9254.0,4,8709.0,2.826804809981402,9024.0,2.6,10924.0,3,8359.0
10823,Monster,Walter Dean Myers,3.72,281,56171,3/5/2019,eng,9254.75,4,8747.0,2.8336312464262963,8928.0,2.6,10948.0,3,8396.0
10778,Life Is a Caravanserai,Emine Sevgi Özdamar/Luise von Flotow,3.7099999999999995,270,89,8/30/2000,eng,9257.5,4,8714.0,2.826804809981402,9025.0,2.6,10927.0,3,8364.0
11067,Legend of the Worst Boy in the World,Eoin Colfer/Glenn McCoy,3.76,101,328,5/1/2007,en-US,9259.75,4,8927.0,2.8609369922058705,8554.0,2.6,11013.0,3,8545.0
8517,The Diary of Ellen Rimbauer: My Life at Rose Red,Joyce Reardon/Steven Rimbauer/Ridley Pearson,3.67,277,7852,4/29/2001,eng,9264.0,3,10476.0,2.7994990642018274,9374.0,2.6,10289.0,3,6917.0
8225,Trip To The North Pole (The Polar Express: The Movie),Ellen Weiss/Doyle Partners/Robert Zemeckis,3.6199999999999997,128,55,10/12/2004,eng,9269.5,3,10439.0,2.765366881977359,9684.0,2.6,10210.0,3,6745.0
8117,The Tin Can Tree,Anne Tyler,3.6,264,2384,8/27/1996,eng,9270.75,3,10425.0,2.751714009087572,9797.0,2.6,10181.0,3,6680.0
8710,Noir: Three Novels of Suspense,Richard Matheson,3.69,385,150,10/1/2005,eng,9274.25,3,10510.0,2.813151937091615,9180.0,2.6,10352.0,3,7055.0
8329,Sons and Lovers,D.H. Lawrence/Geoff Dyer,3.6300000000000003,654,39333,8/17/1999,eng,9277.75,3,10453.0,2.7721933184222527,9618.0,2.6,10238.0,3,6802.0
8780,Where the Broken Heart Still Beats: The Story of Cynthia Ann Parker,Carolyn Meyer,3.7000000000000006,208,642,10/15/1992,eng,9278.25,3,10529.0,2.819978373536509,9100.0,2.6,10377.0,3,7107.0
8590,The Weekend Novelist,Robert J. Ray/Bret Norris,3.67,266,368,4/1/2005,eng,9286.5,3,10494.0,2.7994990642018274,9375.0,2.6,10310.0,3,6967.0
8591,The Week-End Book,Francis Meynell/John Julius Norwich/Francis Maynell,3.67,368,31,5/4/2006,eng,9287.5,3,10495.0,2.7994990642018274,9376.0,2.6,10311.0,3,6968.0
8790,Thirteen Moons,Charles Frazier,3.69,422,10534,10/3/2006,eng,9300.75,3,10531.0,2.813151937091615,9181.0,2.6,10379.0,3,7112.0
8507,Silver Bullet,Stephen King/Bernie Wrightson,3.64,255,3551,11/12/1985,en-US,9305.75,3,10474.0,2.7790197548671465,9553.0,2.6,10286.0,3,6910.0
10074,My Dirty Thirties: Romantic Hedonism,Kelly  Carr,3.0,144,8,7/1/2004,eng,9307.25,3,10793.0,2.34212782239395,10929.0,2.8,7615.0,3,7892.0
10897,Slammerkin,Emma Donoghue,3.7099999999999995,410,12551,5/1/2002,eng,9307.5,4,8797.0,2.826804809981402,9026.0,2.6,10964.0,3,8443.0
10971,Kim,Rudyard Kipling,3.72,240,159,11/8/2005,eng,9309.5,4,8851.0,2.8336312464262963,8929.0,2.6,10977.0,3,8481.0
10972,Kim,Rudyard Kipling/Pankaj Mishra,3.72,306,113,2/10/2004,eng,9310.5,4,8852.0,2.8336312464262963,8930.0,2.6,10978.0,3,8482.0
8764,Venice: Tales of the City,Michelle Lovric,3.68,464,34,1/20/2005,eng,9317.0,3,10525.0,2.806325500646721,9274.0,2.6,10371.0,3,7098.0
8550,The Lighthouse at the End of the World,Jules Verne,3.64,260,1752,3/20/2001,eng,9317.5,3,10480.0,2.7790197548671465,9554.0,2.6,10300.0,3,6936.0
8695,Song of Cthulhu: Tales of the Spheres Beyond Sound,Stephen Mark Rainey/H.P. Lovecraft/Ramsey Campbell/Edward P. Berglund/Fred Chappel/Caitlín R. Kiernan/Thomas F. Montelone/E.A. Lustig/Brian McNaughton/William R. Trotter,3.67,211,45,12/3/2005,eng,9318.75,3,10507.0,2.7994990642018274,9377.0,2.6,10348.0,3,7043.0
11049,The Nixie's Song (Beyond the Spiderwick Chronicles  #1),Tony DiTerlizzi/Holly Black,3.73,162,9927,9/18/2007,eng,9319.75,4,8913.0,2.8404576828711896,8826.0,2.6,11006.0,3,8534.0
8652,Jennifer Government,Max Barry,3.66,352,10771,2/5/2004,eng,9319.75,3,10504.0,2.792672627756934,9430.0,2.6,10330.0,3,7015.0
8615,The Day of the Tempest (Dragonlance: Dragons of a New Age  #2),Jean Rabe,3.65,352,1365,8/1/2002,eng,9322.25,3,10500.0,2.78584619131204,9480.0,2.6,10321.0,3,6988.0
10090,Mind Over Money: How to Match Your Emotional Style to a Winning Financial Strategy,John W. Schott/Jean S. Arbeiter,2.67,260,3,1/1/1998,en-US,9324.75,3,10797.0,2.116855419712458,10975.0,2.8,7627.0,3,7900.0
8894,Naomi,Jun'ichirō Tanizaki/Anthony H. Chambers,3.69,237,3825,4/10/2001,en-GB,9325.25,3,10550.0,2.813151937091615,9182.0,2.6,10402.0,3,7167.0
8546,The Mammoth Book of New Jules Verne Adventures: Return to the Center of the Earth and Other Extraordinary Voyages  New Tales by the Heirs of Jules Verne,Mike Ashley/Eric Brown/Keith Brooke/Johan Heliot/Kevin J. Anderson/Sarah A. Hoyt/Justina Robson/Adam Roberts/Paul Di Filippo/Tim Lebbon/Molly Brown/Tony Ballantyne/Stephen Baxter/Richard A. Lupoff/Sharan Newman/Michael Pagel/Liz Williams/Brian Stableford/James Lovegrove/Ian Watson/Peter Criwther/Laurent Genefirt/F. Gwynplaine MacIntyre/Michael Mallory,3.6300000000000003,498,28,2/15/2005,eng,9332.0,3,10479.0,2.7721933184222527,9619.0,2.6,10297.0,3,6933.0
8743,The Ties That Bind: Life's Most Essential Knots and Ties,Susan Oliver/Harry   Bates,3.67,80,3,10/26/2004,eng,9333.0,3,10516.0,2.7994990642018274,9378.0,2.6,10361.0,3,7077.0
8372,Expectant Father,Melinda Curtis,3.6,304,40,12/15/2011,eng,9335.5,3,10466.0,2.751714009087572,9798.0,2.6,10247.0,3,6831.0
10147,Children of the Thunder / The Tides of Time / The Crucible of Time,John Brunner,2.92,800,11,5/3/1995,eng,9336.75,3,10808.0,2.2875163308348,10940.0,2.8,7661.0,3,7938.0
8567,The Further Inquiry,Ken Kesey/Ron Bevirt,3.6300000000000003,215,226,10/1/1990,eng,9341.25,3,10488.0,2.7721933184222527,9620.0,2.6,10305.0,3,6952.0
8770,Spencerville,Nelson DeMille,3.67,564,49,3/1/2008,eng,9344.5,3,10526.0,2.7994990642018274,9379.0,2.6,10373.0,3,7100.0
8578,The House on Mango Street,Sandra Cisneros,3.6300000000000003,2,108,8/30/2005,en-US,9345.0,3,10493.0,2.7721933184222527,9621.0,2.6,10307.0,3,6959.0
8420,Black Sunday,Thomas  Harris,3.6,311,6969,11/1/2005,eng,9347.0,3,10470.0,2.751714009087572,9799.0,2.6,10260.0,3,6859.0
10174,Secret Identity (Lost  #2),Catherine Hapka,2.93,176,195,1/1/2006,eng,9347.0,3,10819.0,2.294342767279694,10938.0,2.8,7670.0,3,7961.0
10209,Flirting With Danger,Kate Walker,3.0,188,12,6/1/1996,eng,9357.0,3,10829.0,2.34212782239395,10930.0,2.8,7688.0,3,7981.0
10184,Raised on Rock: Growing Up at Graceland,David Stanley/Mark Bego,2.75,192,4,12/1/1931,eng,9358.5,3,10822.0,2.171466911271607,10970.0,2.8,7673.0,3,7969.0
8489,In Wonderland,Knut Hamsun/Sverre Lyngstad,3.6,185,86,9/1/2003,nor,9362.5,3,10471.0,2.751714009087572,9800.0,2.6,10279.0,3,6900.0
8792,Story of a Girl,Sara Zarr,3.66,192,15106,1/10/2007,eng,9364.5,3,10533.0,2.792672627756934,9431.0,2.6,10380.0,3,7114.0
8506,Carretera maldita,Richard Bachman/Stephen King/Joseph M. Apfelbäume,3.6,362,336,2/1/1999,spa,9367.0,3,10473.0,2.751714009087572,9801.0,2.6,10285.0,3,6909.0
9056,Take on Me (Secret Lives of Daytime Divas  #1),Sarah Mayberry,3.69,249,499,2/27/2007,eng,9370.75,3,10585.0,2.813151937091615,9183.0,2.6,10449.0,3,7266.0
11058,Wartime Lies,Louis Begley,3.7099999999999995,240,524,10/15/1997,eng,9373.0,4,8921.0,2.826804809981402,9027.0,2.6,11008.0,3,8536.0
8897,The Reed Cutter & Captain Shigemoto's Mother,Jun'ichirō Tanizaki/Anthony H. Chambers,3.67,180,137,6/24/1995,eng,9376.5,3,10551.0,2.7994990642018274,9380.0,2.6,10405.0,3,7170.0
11121,Poor People,William T. Vollmann,3.72,434,769,2/27/2007,eng,9376.5,4,8972.0,2.8336312464262963,8931.0,2.6,11026.0,3,8577.0
10138,Day and Night,Better Homes and Gardens,0.0,32,0,3/1/1989,eng,9377.0,3,10806.0,0.29419688892584084,11118.0,2.8,7655.0,3,7929.0
8689,Secrets of New York (Call of Cthulhu RPG),William    Jones,3.6300000000000003,180,27,6/12/2005,eng,9378.25,3,10506.0,2.7721933184222527,9622.0,2.6,10346.0,3,7039.0
8862,The Time of the Ghost,Diana Wynne Jones,3.66,291,2122,1/1/1981,eng,9378.75,3,10543.0,2.792672627756934,9432.0,2.6,10392.0,3,7148.0
9017,Star Trek: Logs Seven and Eight (Star Trek: Log  #7-8),Alan Dean Foster,3.68,358,35,9/5/2006,eng,9378.75,3,10573.0,2.806325500646721,9275.0,2.6,10432.0,3,7235.0
8752,What The Lady Wants,Jennifer Crusie,3.64,256,5707,10/25/2002,eng,9381.75,3,10518.0,2.7790197548671465,9555.0,2.6,10368.0,3,7086.0
9170,Of Tender Sin,David Goodis/Adrian Wootton,3.69,181,150,2/16/2001,en-US,9393.5,3,10600.0,2.813151937091615,9184.0,2.6,10471.0,3,7319.0
8975,Star Bright (Star Power  #8),Catherine Hapka,3.67,160,3,4/26/2005,eng,9393.5,3,10564.0,2.7994990642018274,9381.0,2.6,10420.0,3,7209.0
8745,Girls' Night In,Lauren Henderson/Chris Manby/Sarah Mlynowski/Jill A. Davis/Stella Duffy/Lisa Jewell/Marian Keyes/Sophie Kinsella/Adèle Lang/Carole Matthews/Anna Maxted/Megan McCafferty/Alisa Valdes/Isabel Wolff/Meg Cabot/Jessica Adams/Louise Bagshawe/Emily Barr/Jenny Colgan/Lynda Curnyn/Jennifer Weiner,3.6300000000000003,325,12765,8/25/2004,eng,9395.5,3,10517.0,2.7721933184222527,9623.0,2.6,10363.0,3,7079.0
8893,Quicksand,Jun'ichirō Tanizaki/Howard Hibbett,3.65,224,1060,6/24/1995,eng,9399.25,3,10549.0,2.78584619131204,9481.0,2.6,10401.0,3,7166.0
8998,JLA  Vol. 14: Trial by Fire,Joe Kelly/Doug Mahnke/Tom Nguyen,3.67,144,192,10/1/2004,en-GB,9400.25,3,10569.0,2.7994990642018274,9382.0,2.6,10426.0,3,7224.0
9091,Star Wars: Empire  Volume 6: In the Shadows of Their Fathers,Thomas Andrews/Scott Allie,3.68,144,124,11/7/2006,eng,9401.5,3,10590.0,2.806325500646721,9276.0,2.6,10457.0,3,7283.0
9214,Your Cheatin' Heart,Nancy Bartholomew,3.69,336,72,2/2/2000,eng,9406.75,3,10614.0,2.813151937091615,9185.0,2.6,10481.0,3,7347.0
8951,The Shattered Land (Eberron: The Dreaming Dark  #2),Keith Baker,3.65,374,515,2/7/2006,eng,9411.5,3,10555.0,2.78584619131204,9482.0,2.6,10414.0,3,7195.0
8865,Dublin 4,Maeve Binchy,3.64,256,2155,5/4/2006,en-US,9411.5,3,10545.0,2.7790197548671465,9556.0,2.6,10394.0,3,7151.0
9237,Fergus and the Night-Demon,Jim  Murphy/John Manders,3.69,32,81,9/18/2006,en-US,9413.25,3,10618.0,2.813151937091615,9186.0,2.6,10485.0,3,7364.0
8799,The Hedgehog  the Fox & the Magister's Pox: Mending the Gap Between Science & the Humanities,Stephen Jay Gould,3.6300000000000003,288,397,3/23/2004,eng,9415.25,3,10535.0,2.7721933184222527,9624.0,2.6,10382.0,3,7120.0
9202,Clear Light of Day,Anita Desai,3.68,183,2262,9/12/2000,eng,9425.5,3,10607.0,2.806325500646721,9277.0,2.6,10479.0,3,7339.0
10427,The Easter Rabbit's Parade,Lois Lenski,3.0,40,29,1/27/2004,eng,9434.25,3,10879.0,2.34212782239395,10931.0,2.8,7792.0,3,8135.0
9028,Star Trek: Logs Five and Six (Star Trek: Log  #5-6),Alan Dean Foster,3.65,388,35,9/5/2006,eng,9434.75,3,10577.0,2.78584619131204,9483.0,2.6,10435.0,3,7244.0
9069,The Last Story (Remember Me  #3),Christopher Pike,3.65,256,2208,9/1/2002,eng,9449.0,3,10587.0,2.78584619131204,9484.0,2.6,10452.0,3,7273.0
9300,Ritual Sins,Anne Stuart,3.68,396,682,10/1/1997,eng,9455.5,3,10632.0,2.806325500646721,9278.0,2.6,10504.0,3,7408.0
8863,Whitethorn Woods,Maeve Binchy,3.61,339,11498,3/6/2007,eng,9456.0,3,10544.0,2.758540445532465,9738.0,2.6,10393.0,3,7149.0
9453,Beyond Seduction (Beyond Duet  #2),Emma Holly,3.7000000000000006,297,1329,6/28/2002,eng,9458.25,3,10670.0,2.819978373536509,9101.0,2.6,10555.0,3,7507.0
9181,With Her Last Breath,Cait London,3.66,384,112,6/24/2003,en-US,9459.25,3,10603.0,2.792672627756934,9433.0,2.6,10475.0,3,7326.0
8811,The 9/11 Commission Report: Final Report of the National Commission on Terrorist Attacks Upon the United States,National Commission on Terrorist Attacks Upon The United States,3.6,592,3272,7/22/2004,eng,9462.0,3,10537.0,2.751714009087572,9802.0,2.6,10383.0,3,7126.0
9006,Ellora's Cavemen: Dreams of the Oasis Volume II,Sylvia Day/B.J. McCall/Sahara Kelly/Elisa Adams/Denise A. Agnew/Anna J. Evans,3.6300000000000003,272,131,10/1/2005,eng,9464.0,3,10571.0,2.7721933184222527,9625.0,2.6,10429.0,3,7231.0
8957,Trevayne,Robert Ludlum,3.6199999999999997,528,20,10/7/2004,en-GB,9464.0,3,10558.0,2.765366881977359,9685.0,2.6,10415.0,3,7198.0
9008,SeinLanguage,Jerry Seinfeld,3.6300000000000003,180,371,9/1/1993,eng,9465.0,3,10572.0,2.7721933184222527,9626.0,2.6,10430.0,3,7232.0
8958,Trevayne,Jonathan Ryder/Robert Ludlum,3.6199999999999997,469,9,6/1/1986,en-GB,9465.0,3,10559.0,2.765366881977359,9686.0,2.6,10416.0,3,7199.0
10504,P.S. I Love You (Sealed with a Kiss #4),Valerie Parv,2.83,192,23,4/24/1995,eng,9467.25,3,10893.0,2.226078402830757,10958.0,2.8,7835.0,3,8183.0
10508,The Parrot-Head Companion: An Insider's Guide to Jimmy Buffett,Thomas Ryan,2.83,176,6,1/1/1998,eng,9469.0,3,10894.0,2.226078402830757,10959.0,2.8,7837.0,3,8186.0
9171,The Moon in the Gutter,David Goodis/Adrian Wootton,3.65,183,350,12/8/1998,en-US,9469.5,3,10601.0,2.78584619131204,9485.0,2.6,10472.0,3,7320.0
8866,Victoria Line  Central Line,Maeve Binchy,3.6,432,957,7/6/2006,eng,9474.0,3,10546.0,2.751714009087572,9803.0,2.6,10395.0,3,7152.0
